level_id,source_file,offset,save_idx,category,object,friendly_name,level_region,sub_region,can_softlock,zone,x,y,z,track_type,is_tracked,is_verified,notes
ah3lavad,quest.rsc,0x077A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,2,25446.9805,896.0173,13647.376,0x0021,FALSE,FALSE,? INVIS ?
ah4fogom,quest.rsc,0x077A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,1,-2698.5505,0.0006,5250.4355,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x077A,332,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,N,NULL,2,8905.8955,127.9969,-918.0987,0x0002,TRUE,TRUE,
as3schis,quest.rsc,0x077A,287,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cathedral of Pain,GAD2_WALK,NULL,3,-4665.3428,127.9903,15236.8252,0x0002,TRUE,TRUE,
ah2playr,quest.rsc,0x07C2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-11195.8652,512.0003,-4801.5576,0x0020,FALSE,TRUE,
as4dkeng,quest.rsc,0x07C2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,7666.0591,1792.0004,-17412.041,0x0021,FALSE,TRUE,
ah3lavad,quest.rsc,0x07C2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,2,24786.1777,896.0173,13647.376,0x0020,FALSE,FALSE,? INVIS ?
ah4fogom,quest.rsc,0x07C2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,1,-2698.1545,0.0007,5355.0596,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x07C2,333,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,N,NULL,2,8859.251,127.9963,-1123.2578,0x0002,TRUE,TRUE,
as3schis,quest.rsc,0x07C2,288,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cathedral of Pain,GAD2_WALK,NULL,3,1848.5903,127.9893,15220.8252,0x0002,TRUE,TRUE,
ah1cagew,quest.rsc,0x080A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,N,NULL,2,8363.5664,767.9697,-1516.6377,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x080A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-11066.6318,0.0013,-7393.1216,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x080A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,6008.269,896.0011,-15223.8311,0x0022,FALSE,TRUE,
ah4fogom,quest.rsc,0x080A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,1,-2569.3645,896.0148,5211.4888,0x0020,FALSE,TRUE,
as3schis,quest.rsc,0x080A,129,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cathedral of Pain,GAD2_WALK,NULL,3,1855.0751,127.9906,14199.9307,0x0002,TRUE,TRUE,
ah1cagew,quest.rsc,0x0852,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,N,NULL,2,8759.2734,127.9964,-1291.0667,0x0021,FALSE,TRUE,
as3schis,quest.rsc,0x0852,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,3,-158.4689,255.9839,15922.9424,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0852,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-11069.915,0.0013,-7501.855,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x0852,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,6666.4136,896.0012,-15238.1865,0x0022,FALSE,TRUE,
ah4fogom,quest.rsc,0x0852,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,1,-2995.7036,896.013,7428.6895,0x0020,FALSE,TRUE,
asylum,quest.rsc,0x0852,245,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Gateways,ENG_KEY,NULL,3,4114.5156,1.6054,6868.3252,0x0002,TRUE,TRUE,
ah2playr,quest.rsc,0x089A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-9072.3457,512.0001,-4784.8755,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x089A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,6623.1279,896.0012,-15129.6895,0x0022,FALSE,TRUE,
ah4fogom,quest.rsc,0x089A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,ENG_KEY,NULL,2,-5611.3086,896.0129,4814.8481,0x0021,FALSE,TRUE,
asylum,quest.rsc,0x089A,246,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Gateways,ENG_KEY,NULL,3,3209.1272,2.4682,6868.3252,0x0002,TRUE,TRUE,
asylum,quest.rsc,0x08E2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Gateways,N,NULL,3,2857.9695,5.9709,7434.3921,0x0021,FALSE,TRUE,
as2exper,quest.rsc,0x08E2,0,cadeaux,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY & GAD2_WALK,TRUE,1,-5255.6787,-767.9991,-3978.8274,0x0002,FALSE,TRUE,
as3schis,quest.rsc,0x08E2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,4,-690.7219,2559.9915,12851.8135,0x0020,FALSE,TRUE,
ah2playr,quest.rsc,0x08E2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-8986.9023,512.0001,-4785.0293,0x0021,FALSE,FALSE,? INVIS & ENG_KEY ?
as4dkeng,quest.rsc,0x08E2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,7003.6602,1024,-21143.4902,0x0022,FALSE,TRUE,
ah3lavad,quest.rsc,0x08E2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,GAD3_SWIM,NULL,3,24173.9297,1919.9894,16947.2031,0x0020,FALSE,TRUE,
ah4fogom,quest.rsc,0x08E2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,ENG_KEY,NULL,2,-3087.1938,896.0129,4811.894,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x08E2,334,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,N,NULL,3,8161.7129,149.3828,4708.062,0x0002,TRUE,TRUE,
asylum,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Gateways,N,NULL,3,4470.7944,2.4382,7425.3906,0x0020,FALSE,TRUE,
as2exper,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY,NULL,1,-6031.2236,383.5304,-2285.4919,0x0020,FALSE,TRUE,
as3schis,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,4,-692.1429,2559.9912,12960.3955,0x0022,FALSE,TRUE,
ah2playr,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-9166.1641,512.0001,-4787.7466,0x0021,FALSE,FALSE,? INVIS & ENG_KEY ?
as4dkeng,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,5689.1587,1024,-21129.4023,0x0021,FALSE,TRUE,
ah3lavad,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,27116.8594,2175.9998,19850.8027,0x0021,FALSE,TRUE,
ah4fogom,quest.rsc,0x092A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-5612.0684,-132.7105,2167.3079,0x0020,FALSE,TRUE,
ah1cagew,quest.rsc,0x092A,335,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,N,NULL,3,8156.5776,149.3788,5022.2266,0x0002,TRUE,TRUE,
ah1cagew,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,9308.2734,127.9948,9747.1865,0x0021,FALSE,TRUE,
as2exper,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY,NULL,1,-5611.7432,422.6138,-3868.0369,0x0000,FALSE,TRUE,
as3schis,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,4,-2116.3474,2303.998,13366.1846,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,5497.8345,1791.9994,-14490.2207,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-11055.2334,512.0003,-4801.5576,0x0020,FALSE,FALSE,? INVIS & ENG_KEY ?
ah3lavad,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,24568.0703,2176.0005,17571.3242,0x0020,FALSE,TRUE,
ah4fogom,quest.rsc,0x0972,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-5504.5898,-138.2426,2220.6392,0x0022,FALSE,TRUE,
ah1cagew,quest.rsc,0x09BA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,9407.8916,127.9948,9744.4229,0x0021,FALSE,TRUE,
as2exper,quest.rsc,0x09BA,0,cadeaux,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY,TRUE,1,-5636.4697,383.5304,-3823.304,0x0002,FALSE,TRUE,
as3schis,quest.rsc,0x09BA,0,cadeaux,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,TRUE,4,-2117.2578,2559.8057,12868.2529,0x0002,FALSE,TRUE,
as4dkeng,quest.rsc,0x09BA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Queens,N,NULL,4,5637.4893,1791.9994,-14485.4111,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x09BA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,2,-8888.9209,0.0004,-6361.1802,0x0020,FALSE,FALSE,? INVIS & ENG_KEY ?
ah3lavad,quest.rsc,0x09BA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,26992.9395,2175.9998,19763.7324,0x0020,FALSE,TRUE,
ah4fogom,quest.rsc,0x09BA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-5609.9614,-150.9479,2291.0483,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,8828.7578,127.9956,7926.2002,0x0022,FALSE,TRUE,
as2exper,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY & GAD2_WALK,NULL,1,1123.5731,-767.9991,-9609.2568,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,19593.8457,384,-6495.54,0x0020,FALSE,TRUE,
ah3lavad,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,24814.3125,2176.0012,16147.4316,0x0022,FALSE,TRUE,
ah4fogom,quest.rsc,0x0A02,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-3451.2834,-127.9985,2352.6113,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,8818.709,127.9953,8454.9824,0x0020,FALSE,TRUE,
as2exper,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY & GAD2_WALK,NULL,1,-1266.6146,-767.9991,-5621.3989,0x0020,FALSE,TRUE,
as3schis,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,5,3054.7659,2815.9873,15986.2969,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,19594.082,384,-6375.1504,0x0020,FALSE,TRUE,
ah3lavad,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,24756.7031,2176.001,16264.8926,0x0022,FALSE,TRUE,
ah4fogom,quest.rsc,0x0A4A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-3394.249,-127.999,2534.3579,0x0021,FALSE,TRUE,
asylum,quest.rsc,0x0A4A,224,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Gateways,GAD2_WALK,NULL,4,8854.5801,-544.002,6708.4976,0x0002,TRUE,TRUE,
as2exper,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY & GAD2_WALK,NULL,1,1215.9678,-767.9991,-9609.2568,0x0021,FALSE,TRUE,
as3schis,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,5,3056.0007,2815.9866,17131.7852,0x0020,FALSE,TRUE,
as4dkeng,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,18977.2949,384,-6361.6353,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,8886.2246,127.9956,8585.2012,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-7214.1851,1408.024,-4686.1274,0x0020,FALSE,FALSE,? INVIS & ENG_KEY ?
ah3lavad,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,28349.0742,2176.0015,15155.1289,0x0021,FALSE,TRUE,
ah4fogom,quest.rsc,0x0A92,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-3522.5754,-127.9986,2501.5188,0x0020,FALSE,TRUE,
asylum,quest.rsc,0x0A92,225,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Gateways,GAD2_WALK,NULL,4,8745.0742,-544.0029,6709.814,0x0002,TRUE,TRUE,
asylum,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Gateways,N,NULL,5,6361.73,-512.0046,9992.208,0x0020,FALSE,TRUE,
as2exper,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY & GAD2_WALK,NULL,1,-3215.6143,-1279.9978,-9226.5625,0x0021,FALSE,TRUE,
as3schis,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,5,5364.7178,2816.7917,17544.2148,0x0020,FALSE,TRUE,
as4dkeng,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,18899.707,383.9999,-6291.2134,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-7119.7085,1408.0227,-4684.9956,0x0020,FALSE,TRUE,
ah3lavad,quest.rsc,0x0ADA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,28208.0254,2176.0015,15196.2324,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0ADA,336,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,ENG_KEY,NULL,4,8875.6211,127.9944,8024.5674,0x0002,TRUE,TRUE,
ah4fogom,quest.rsc,0x0ADA,491,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: The Fogometers,ENG_KEY,NULL,2,-3573.8503,768.0058,1845.9465,0x0002,TRUE,TRUE,
asylum,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Gateways,N,NULL,5,6355.9712,-512.0034,10092.8203,0x0020,FALSE,TRUE,
as2exper,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,ENG_KEY & GAD2_WALK,NULL,1,-3215.6143,-1279.9978,-9338.4863,0x0020,FALSE,TRUE,
as3schis,quest.rsc,0x0B22,0,cadeaux,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,TRUE,5,5362.5864,2815.9866,15582.4678,0x0002,FALSE,TRUE,
as4dkeng,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,18923.9004,384,-5700.6992,0x0022,FALSE,TRUE,
ah2playr,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-5039.3716,1152.0066,-4922.3081,0x0021,FALSE,TRUE,
ah3lavad,quest.rsc,0x0B22,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,GAD3_SWIM,NULL,3,23757.8633,1919.9895,16947.8594,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0B22,337,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,ENG_KEY,NULL,4,8884.1895,127.9958,8368.9277,0x0002,TRUE,TRUE,
ah4fogom,quest.rsc,0x0B22,492,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: The Fogometers,ENG_KEY,NULL,2,-5192.6396,768.079,1904.3497,0x0002,TRUE,TRUE,
as2exper,quest.rsc,0x0B6A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,N,NULL,1,2262.8945,-383.9991,-8680.1758,0x0020,FALSE,FALSE,? OUT OF BOUNDS ?
as4dkeng,quest.rsc,0x0B6A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,19037.9492,384,-5701.1553,0x0022,FALSE,TRUE,
ah2playr,quest.rsc,0x0B6A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-5029.5005,1152.0054,-4802.4307,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0B6A,338,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,ENG_KEY,NULL,4,7233.251,-128.0012,10721.6807,0x0002,TRUE,TRUE,
ah3lavad,quest.rsc,0x0B6A,422,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Lavaducts,N,NULL,3,27097.6328,2175.9998,20003.3105,0x0002,TRUE,TRUE,
ah4fogom,quest.rsc,0x0B6A,493,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: The Fogometers,ENG_KEY,NULL,2,-6046.0815,768.0081,1886.4144,0x0002,TRUE,TRUE,
as2exper,quest.rsc,0x0BB2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,N,NULL,1,-1266.6146,128.0009,-4934.7041,0x0021,FALSE,FALSE,? OUT OF BOUNDS ?
as4dkeng,quest.rsc,0x0BB2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block - Prison,ENG_KEY,NULL,5,19451.6562,384,-6610.7095,0x0022,FALSE,TRUE,
ah1cagew,quest.rsc,0x0BB2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,7235.9224,-128.0013,11502.832,0x0020,FALSE,TRUE,
ah2playr,quest.rsc,0x0BB2,356,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Playrooms,ENG_KEY,NULL,3,-5288.8291,0.0001,-5581.126,0x0002,TRUE,TRUE,
ah3lavad,quest.rsc,0x0BB2,423,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Lavaducts,N,NULL,3,29512.1133,2176.001,16139.6602,0x0002,TRUE,TRUE,
ah4fogom,quest.rsc,0x0BB2,494,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: The Fogometers,ENG_KEY,NULL,2,-6899.8237,768.0298,3637.865,0x0002,TRUE,TRUE,
as2exper,quest.rsc,0x0BFA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Experimentation Rooms,N,NULL,1,-1362.7623,128.0009,-4890.1348,0x0020,FALSE,FALSE,? OUT OF BOUNDS ?
as3schis,quest.rsc,0x0BFA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,6,3054.6099,2815.9944,12309.2168,0x0020,FALSE,TRUE,
ah1cagew,quest.rsc,0x0BFA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,10024.3496,511.996,11609.9316,0x0020,FALSE,TRUE,
ah4fogom,quest.rsc,0x0BFA,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-6985.812,-271.4079,4808.3501,0x0021,FALSE,TRUE,
asylum,quest.rsc,0x0BFA,226,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Gateways,N,NULL,6,10199.2285,-672.5577,11976.1523,0x0002,TRUE,TRUE,
ah2playr,quest.rsc,0x0BFA,357,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Playrooms,ENG_KEY,NULL,3,-5382.814,0.0001,-5551.2192,0x0002,TRUE,TRUE,
ah3lavad,quest.rsc,0x0BFA,448,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Lavaducts,N,NULL,3,29483.9219,2176.0005,17589.7656,0x0002,TRUE,TRUE,
as3schis,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,6,3057.5891,2815.9946,13448.457,0x0000,FALSE,TRUE,
as4dkeng,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block,PISTONS,NULL,6,9484.0986,768.0001,-1557.3264,0x0021,FALSE,TRUE,
ah1cagew,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cageways,ENG_KEY,NULL,4,9954.209,511.9961,11679.7412,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-6115.8335,-127.9999,-3330.3997,0x0020,FALSE,TRUE,
ah3lavad,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,29387.5391,2176.0005,17547.7188,0x0021,FALSE,TRUE,
ah4fogom,quest.rsc,0x0C42,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: The Fogometers,N,NULL,2,-6721.6484,-256.6924,4819.936,0x0021,FALSE,TRUE,
asylum,quest.rsc,0x0C42,227,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Gateways,N,NULL,6,10004.0547,-664.7979,11004.6348,0x0002,TRUE,TRUE,
asylum,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Gateways,N,NULL,6,8370.4854,-514.9135,14082.0215,0x0020,FALSE,TRUE,
as3schis,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,6,5362.6279,2815.9939,13854.5596,0x0020,FALSE,TRUE,
as4dkeng,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block,PISTONS,NULL,6,9849.6641,768.0001,-1561.593,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-6114.4736,-127.9999,-4097.813,0x0020,FALSE,TRUE,
ah3lavad,quest.rsc,0x0C8A,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,29432.8359,2176.001,16226.0625,0x0022,FALSE,TRUE,
ah1cagew,quest.rsc,0x0C8A,339,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: Cageways,ENG_KEY,NULL,4,9626.3389,-128.0013,11502.832,0x0002,TRUE,TRUE,
ah4fogom,quest.rsc,0x0C8A,499,cadeaux,RSC_X_BARREL_A,Cadeaux - Barrel,Asylum: The Fogometers,ENG_KEY,NULL,3,-7274.4966,1280.0177,3203.4014,0x0002,TRUE,TRUE,
asylum,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Gateways,N,NULL,8,5080.1558,0.1157,17025.6309,0x0020,FALSE,TRUE,
as3schis,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Cathedral of Pain,N,NULL,6,5363.4746,2815.9939,11895.6875,0x0021,FALSE,TRUE,
as4dkeng,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Engine Block,PISTONS,NULL,6,9745.7969,768,-1412.6483,0x0021,FALSE,TRUE,
ah2playr,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Playrooms,ENG_KEY,NULL,3,-7024.7954,1408.0227,-4684.9956,0x0021,FALSE,TRUE,
ah3lavad,quest.rsc,0x0CD2,0,barrel,RSC_X_BARREL_A,Barrel - Asylum,Asylum: Lavaducts,N,NULL,3,24917.9785,2176.0012,16193.8906,0x0021,FALSE,FALSE,? INVIS ?
