level_id,source_file,offset,object,category,level_region,sub_region,context_group,movement_type,instance_id,is_tracked,is_verified,zone,x,y,z,notes
as4dkeng,enemies.rsc,0x27E6,RSC_A_GUARD,enemy,Asylum: Engine Block - Prison,N,deadside,ground,0,FALSE,FALSE,30,7037.4053,-295.1527,-24495.7383,
as4dkeng,enemies.rsc,0x2836,RSC_A_GUARD,enemy,Asylum: Engine Block - Prison,N,deadside,ground,0,FALSE,FALSE,30,12688.0117,-295.1528,-23082.6445,
as4dkeng,enemies.rsc,0x2886,RSC_A_GUARD,enemy,Asylum: Engine Block - Prison,N,deadside,ground,0,FALSE,FALSE,30,9607.334,-423.153,-21596.9082,
as4dkeng,enemies.rsc,0x28D2,RSC_A_GUARD,enemy,Asylum: Engine Block - Prison,ENG_KEY,deadside,ground,0,FALSE,FALSE,30,9717.5303,408.847,-17297.7754,
as4dkeng,enemies.rsc,0x291A,RSC_A_GUARD,enemy,Asylum: Engine Block - Prison,ENG_KEY,deadside,ground,0,FALSE,FALSE,30,10087.3418,408.847,-17296.6602,
as4dkeng,enemies.rsc,0x2962,RSC_A_GUARD,enemy,Asylum: Engine Block,,deadside_interior,ground,1,FALSE,FALSE,30,8897.626,436.7946,-16735.9629,
as4dkeng,enemies.rsc,0x29AA,RSC_A_SURGEON,enemy,Asylum: Engine Block - Prison,N,deadside,ground,0,FALSE,FALSE,30,8037.4541,-279.8274,-23042.0938,
as4dkeng,enemies.rsc,0x29F2,RSC_A_SURGEON,enemy,Asylum: Engine Block - Prison,N,deadside,ground,0,FALSE,FALSE,30,11644.001,-279.8274,-23006.9941,
as4dkeng,enemies.rsc,0x2A3A,RSC_A_SURGEON,enemy,Asylum: Engine Block - Prison,N,deadside,ground,0,FALSE,FALSE,30,9861.4141,-279.8269,-25898.7598,
as4dkeng,enemies.rsc,0x2A82,RSC_BAD_PAINKILLER,enemy,Asylum: Engine Block,,deadside_interior,ground,0,FALSE,FALSE,30,9611.8389,-279.8269,-25898.7598,
as4dkeng,enemies.rsc,0x2ACA,RSC_BAD_PAINKILLER,enemy,Asylum: Engine Block,,deadside_interior,ground,0,FALSE,FALSE,30,10111.0078,-279.8269,-25898.7598,
asylum,enemies.rsc,0x002A,RSC_A_GUARD,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,2,7996.0161,88.8436,4887.7646,
asylum,enemies.rsc,0x0094,RSC_A_GUARD,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,2,10204.5137,88.8436,7030.4453,
asylum,enemies.rsc,0x00F2,RSC_A_GUARD,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,2,-1065.8246,88.8436,5952.8516,
asylum,enemies.rsc,0x014C,RSC_A_GUARD,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,2,-3187.7993,88.8436,6462.5708,
asylum,enemies.rsc,0x01A6,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD1_HAND,deadside,ground,0,FALSE,FALSE,2,-6559.2241,1123.1523,11868.748,
asylum,enemies.rsc,0x01FE,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,2,-2466.8394,312.9702,8791.7129,
asylum,enemies.rsc,0x0254,RSC_A_O_GRINDER_SHIELD,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,2,-4368.4243,1112.8462,11867.5488,
asylum,enemies.rsc,0x02B2,RSC_A_GUARD,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,3,4039.3103,91.0183,6094.6689,
asylum,enemies.rsc,0x02FA,RSC_A_GUARD,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,3,3179.5425,90.8892,6052.8687,
asylum,enemies.rsc,0x0342,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,4,9575.3223,163.1488,8803.9922,
asylum,enemies.rsc,0x03AE,RSC_A_GIANT_GIB2,enemy_locked,,,,,0,FALSE,FALSE,8,5039.9497,0.6086,15101.1455,
asylum,enemies.rsc,0x03F6,RSC_A_GIANT_GIB5,enemy_locked,,,,,0,FALSE,FALSE,8,4851.6641,-0.0012,15172.8232,
asylum,enemies.rsc,0x043E,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,8,5078.1006,99.1506,15237.4658,
asylum,enemies.rsc,0x0486,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,8,4845.3115,97.9451,15232.1357,
asylum,enemies.rsc,0x04CE,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,8,4271.2217,101.6199,14749.9531,
asylum,enemies.rsc,0x0534,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,8,4908.0244,88.7876,16968.416,weird only 1
asylum,enemies.rsc,0x057C,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,8,5011.2622,88.7876,16889.1387,weird only 1
asylum,enemies.rsc,0x05C4,RSC_A_DEADSIDE_CAGE,enemy_locked,,,deadside_interior,ground,0,FALSE,FALSE,10,4511.6616,-0.002,13676.1016,
asylum,enemies.rsc,0x060C,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,10,5469.6094,99.1505,13002.0654,
asylum,enemies.rsc,0x0654,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,10,5684.1416,99.1503,13110.874,
asylum,enemies.rsc,0x069C,RSC_A_HOOKMAN,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,10,4731.7261,99.15,10875.042,
asylum,enemies.rsc,0x070E,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,10,4752.6411,101.6199,14467.5156,
asylum,enemies.rsc,0x0778,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,10,4548.1963,101.6025,11416.708,
asylum,enemies.rsc,0x0806,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,10,4116.2246,99.15,12931.7188,
asylum,enemies.rsc,0x0856,RSC_D_DEADSIDER_F,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,10,5063.3833,90.4252,13933.3584,
asylum,enemies.rsc,0x089E,RSC_D_DEADSIDER_F,enemy,Asylum: Gateways,N,deadside_interior,ground,0,FALSE,FALSE,10,4494.8794,124.0929,13655.2227,
asylum,enemies.rsc,0x08E6,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,10,5266.5234,88.6888,13982.1328,
asylum,enemies.rsc,0x092E,RSC_A_GUARD,enemy,Asylum: Gateways,N,deadside,ground,1,FALSE,FALSE,11,5777.1987,88.8453,9434.0049,
asylum,enemies.rsc,0x0976,RSC_A_GUARD,enemy,Asylum: Gateways,,deadside,ground,1,FALSE,FALSE,11,5801.5854,88.8453,10206,
asylum,enemies.rsc,0x09BE,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside_interior,ground,0,FALSE,FALSE,11,5032.4092,99.4203,9979.4922,
asylum,enemies.rsc,0x0A24,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,12,4027.7937,899.1494,13561.6777,
asylum,enemies.rsc,0x0A8A,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,12,5615.9697,899.1517,13036.4014,
asylum,enemies.rsc,0x0AD2,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,12,5387.0083,899.1517,13007.501,
asylum,enemies.rsc,0x0B1A,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside,ground,0,FALSE,FALSE,13,3681.5317,899.1494,14725.1387,
asylum,enemies.rsc,0x0B62,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside_interior,ground,0,FALSE,FALSE,14,1039.2197,194.4138,10349.3877,
asylum,enemies.rsc,0x0BDA,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside,ground,1,FALSE,FALSE,14,2204.1187,358.0443,11696.9346,
asylum,enemies.rsc,0x0C22,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside,ground,0,FALSE,FALSE,14,1901.933,184.8451,13026.376,
asylum,enemies.rsc,0x0C6A,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside,ground,1,FALSE,FALSE,14,2193.1943,184.8449,11467.0059,
asylum,enemies.rsc,0x0CB2,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside_interior,ground,0,FALSE,FALSE,14,3250.1125,99.1525,13447.3643,
asylum,enemies.rsc,0x0D08,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside_interior,ground,0,FALSE,FALSE,14,3168.2285,99.1524,13965.6318,
asylum,enemies.rsc,0x0D50,RSC_A_HOOKMAN,enemy,Asylum: Gateways,N,deadside_interior,ground,0,FALSE,FALSE,14,3597.3967,99.1524,13654.1689,
asylum,enemies.rsc,0x0D98,RSC_A_HOOKMAN,enemy,Asylum: Gateways,ENG_KEY,deadside_interior,ground,0,FALSE,FALSE,15,1215.4257,195.1519,8119.6787,
asylum,enemies.rsc,0x0DE0,RSC_A_HOOKMAN,enemy,Asylum: Gateways,ENG_KEY,deadside_interior,ground,0,FALSE,FALSE,15,1240.584,195.1517,8599.5947,
asylum,enemies.rsc,0x0E28,RSC_A_GUARD,enemy,Asylum: Gateways,,deadside,ground,1,FALSE,FALSE,17,4926.0928,888.8453,10129.2178,
asylum,enemies.rsc,0x0E70,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,18,9767.041,899.1518,9195.332,
asylum,enemies.rsc,0x0EB8,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,18,9550.5752,899.1518,9201.6875,
asylum,enemies.rsc,0x0F1C,RSC_A_GUARD,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,19,5811.791,1688.8479,4170.2817,
asylum,enemies.rsc,0x0F64,RSC_A_GUARD,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,19,5840.4131,1687.5619,6444.9062,
asylum,enemies.rsc,0x0FC2,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,19,6010.8584,899.1519,8587.6357,
asylum,enemies.rsc,0x100A,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,19,6040.0317,899.1519,8146.4688,
asylum,enemies.rsc,0x1052,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD2_WALK,deadside_interior,ground,0,FALSE,FALSE,19,5800.7954,899.1519,8358.6035,
asylum,enemies.rsc,0x10B0,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside,ground,0,FALSE,FALSE,20,3653.0547,184.7365,10461.168,
asylum,enemies.rsc,0x112E,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside,ground,0,FALSE,FALSE,20,3889.0151,184.8191,10071.1846,
asylum,enemies.rsc,0x1176,RSC_A_GUARD,enemy,Asylum: Gateways,ENG_KEY,deadside,ground,1,FALSE,FALSE,20,3424.8733,184.7619,10077.7354,
asylum,enemies.rsc,0x11BE,RSC_A_GUARD,enemy,Asylum: Gateways,GAD2_WALK,deadside,ground,0,FALSE,FALSE,20,2867.1641,920.8453,9525.9023,
asylum,enemies.rsc,0x1206,RSC_A_GUARD,enemy,Asylum: Gateways,GAD2_WALK,deadside,ground,1,FALSE,FALSE,20,4258.7632,920.8452,9774.8574,
asylum,enemies.rsc,0x124E,RSC_A_HOOKMAN,enemy,Asylum: Gateways,ENG_KEY,deadside_interior,ground,0,FALSE,FALSE,20,5517.3896,195.1518,8560.4844,
asylum,enemies.rsc,0x1296,RSC_A_GUARD,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,21,1492.9583,1688.8492,4041.5544,
asylum,enemies.rsc,0x12DE,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,21,1266.3008,931.1519,8627.4023,
asylum,enemies.rsc,0x1326,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,21,1752.5266,931.1518,8191.9272,
asylum,enemies.rsc,0x136E,RSC_A_DEADSIDE_CAGE,enemy_locked,,,deadside_interior,ground,0,FALSE,FALSE,24,-495.1046,159.9992,14034.4131,
asylum,enemies.rsc,0x13B6,RSC_A_DEADSIDE_CAGE,enemy_locked,,,deadside_interior,ground,0,FALSE,FALSE,24,-1406.7797,159.9992,13877.958,
asylum,enemies.rsc,0x13FE,RSC_A_DEADSIDE_CAGE,enemy_locked,,,deadside_interior,ground,0,FALSE,FALSE,24,-1789.0568,159.9992,12333.4189,
asylum,enemies.rsc,0x1446,RSC_A_DEADSIDE_CAGE,enemy_locked,,,deadside_interior,ground,0,FALSE,FALSE,24,-1829.907,159.9992,11861.1641,
asylum,enemies.rsc,0x148E,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,24,229.3002,-87.2357,12455.4932,
asylum,enemies.rsc,0x14F8,RSC_A_HOOKMAN,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,24,804.4948,259.1499,14107.999,
asylum,enemies.rsc,0x1584,RSC_A_HOOKMAN,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,0,FALSE,FALSE,24,-1886.806,259.1509,8745.0547,
asylum,enemies.rsc,0x15DE,RSC_A_O_GRINDER_SHIELD,enemy,Asylum: Gateways,GAD1_HAND,deadside,ground,0,FALSE,FALSE,24,771.8792,248.8463,13670.9971,
asylum,enemies.rsc,0x1648,RSC_A_O_GRINDER_SHIELD,enemy,Asylum: Gateways,,deadside,ground,0,FALSE,FALSE,24,1007.67,248.8463,14519.3164,
asylum,enemies.rsc,0x16AE,RSC_D_DEADSIDER_F,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,2,FALSE,FALSE,24,-1786.0608,272.2981,11897.8301,
asylum,enemies.rsc,0x16F6,RSC_D_DEADSIDER_F,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,2,FALSE,FALSE,24,-1822.5813,257.1428,11787.1592,
asylum,enemies.rsc,0x173E,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,2,FALSE,FALSE,24,-465.0966,254.7391,14021.6885,
asylum,enemies.rsc,0x1786,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,2,FALSE,FALSE,24,-1458.5525,277.7628,13910.9316,
asylum,enemies.rsc,0x17CE,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,2,FALSE,FALSE,24,-1395.1299,279.7115,13809.377,
asylum,enemies.rsc,0x1816,RSC_D_DEADSIDER_M,enemy,Asylum: Gateways,GAD1_HAND,deadside_interior,ground,2,FALSE,FALSE,24,-1739.0466,252.8247,12353.9482,
asylum,enemies.rsc,0x185E,RSC_X_SECRET,enemy_locked,,,,,0,FALSE,FALSE,24,-74.9772,1138.3235,14369.3389,
deadside,enemies.rsc,0x002A,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,262.4742,600.6866,5888.4834,
deadside,enemies.rsc,0x0072,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,-1341.0396,760.6909,7425.4355,
deadside,enemies.rsc,0x00BA,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,-286.2171,747.8599,7200.1133,
deadside,enemies.rsc,0x0102,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,149.087,600.6884,6810.7598,
deadside,enemies.rsc,0x014A,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,95.767,728.8611,7514.0254,
deadside,enemies.rsc,0x0192,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,452.9904,600.6861,5886.9185,
deadside,enemies.rsc,0x01DA,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,397.7753,600.6899,6716.9536,
deadside,enemies.rsc,0x0222,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-308.3308,751.467,7419.8306,
deadside,enemies.rsc,0x026A,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-711.554,600.6914,5724.752,
deadside,enemies.rsc,0x02B2,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-512.204,600.6914,6025.6133,
deadside,enemies.rsc,0x02FA,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-187.3736,600.6914,6222.3418,
deadside,enemies.rsc,0x0342,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,691.5563,600.6861,4978.1543,
deadside,enemies.rsc,0x038A,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,-397.6153,602.4212,6310.1523,
deadside,enemies.rsc,0x03D2,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,1,FALSE,FALSE,0,419.4855,602.4229,6114.9487,
deadside,enemies.rsc,0x041A,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,209.384,602.4218,6193.4551,
deadside,enemies.rsc,0x0462,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-206.4392,602.421,6283.9736,
deadside,enemies.rsc,0x04AA,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,365.4989,602.4226,5060.4473,
deadside,enemies.rsc,0x04F2,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,121.9797,602.4272,4549.0454,
deadside,enemies.rsc,0x053A,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-949.8951,762.4276,6914.9351,
deadside,enemies.rsc,0x0582,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,773.4433,602.4225,5648.2085,
deadside,enemies.rsc,0x05CA,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,-1388.9879,762.4273,7127.4385,
deadside,enemies.rsc,0x0612,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,33.6445,602.4218,6512.1406,
deadside,enemies.rsc,0x065A,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,0,650.7325,602.4218,5429.0854,
deadside,enemies.rsc,0x06A2,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,0,-473.0032,762.4276,7493.5806,
deadside,enemies.rsc,0x06EA,RSC_X_SECRET,enemy_locked,,,,,0,FALSE,FALSE,0,-3354.3083,1254.7111,5383.3364,
deadside,enemies.rsc,0x0732,RSC_X_SPEECH_TRIGGER,enemy_locked,,,,,22,FALSE,FALSE,0,1404.3468,1249.0397,5353.3008,
deadside,enemies.rsc,0x077A,RSC_X_SPEECH_TRIGGER,enemy_locked,,,,,59,FALSE,FALSE,0,-4503.0557,751.2657,5348.0723,
deadside,enemies.rsc,0x07C2,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-2368.7815,1538.4532,16565.3887,
deadside,enemies.rsc,0x080A,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-1973.1594,1033.7416,17084.5254,
deadside,enemies.rsc,0x0852,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-2163.9839,1176.6837,18277.2949,
deadside,enemies.rsc,0x089A,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-2742.051,1535.7217,17259.0742,
deadside,enemies.rsc,0x08E2,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-2750.3254,1535.7217,16794.5801,
deadside,enemies.rsc,0x092A,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-2808.4275,1530.4403,17545.3281,
deadside,enemies.rsc,0x0972,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-3840.884,1557.7307,16738.3418,
deadside,enemies.rsc,0x09BA,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-570.4073,1069.5717,17573.4434,
deadside,enemies.rsc,0x0A02,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-1410.0249,1018.4193,17406.4434,
deadside,enemies.rsc,0x0A4A,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-1022.8757,1018.4233,17263.291,
deadside,enemies.rsc,0x0A92,RSC_D_DEADWING,enemy,Deadside Marrow Gates,N,deadside,flying,0,FALSE,FALSE,1,-1134.2863,1565.7289,17237.3047,
deadside,enemies.rsc,0x0ADA,RSC_D_DEADWING,enemy,Deadside Marrow Gates,,deadside,flying,3,FALSE,FALSE,1,-738.7133,2593.0381,18013.8438,
deadside,enemies.rsc,0x0B22,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,407.6602,1556.9712,17099.3906,
deadside,enemies.rsc,0x0B6A,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-2028.8455,1460.9255,19452.5352,
deadside,enemies.rsc,0x0BD2,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-772.5268,1044.9232,17478.0273,
deadside,enemies.rsc,0x0C1A,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-2162.9661,1148.1959,18175.4902,
deadside,enemies.rsc,0x0C7E,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-2105.7854,1055.5566,17187.5977,
deadside,enemies.rsc,0x0CC6,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-1853.9642,2165.8428,16734.5137,
deadside,enemies.rsc,0x0D0E,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,1,-3481.1968,1556.9222,17611.248,
deadside,enemies.rsc,0x0D70,RSC_D_ZOMBI,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,1,-1750.0002,1044.9258,17470.7949,
deadside,enemies.rsc,0x0DB8,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-4033.0571,1547.6241,13373.7383,
deadside,enemies.rsc,0x0E00,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-4267.8408,1528.6917,13088.5674,
deadside,enemies.rsc,0x0E48,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-893.8929,856.6977,14217.876,
deadside,enemies.rsc,0x0E90,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,2,-2385.0466,1016.6987,13251.5625,
deadside,enemies.rsc,0x0ED8,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-3419.6655,1400.6885,13352.2891,
deadside,enemies.rsc,0x0F20,RSC_D_DEADSIDER_F,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-1680.8116,1017.3448,13259.2627,
deadside,enemies.rsc,0x0F68,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-2955.3408,1530.4265,14592.542,
deadside,enemies.rsc,0x0FB0,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-2099.5012,1018.4346,14009.5869,
deadside,enemies.rsc,0x0FF8,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,2,-3059.0833,1530.4247,15714.2598,
deadside,enemies.rsc,0x1040,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,,deadside,ground,0,FALSE,FALSE,2,-2981.9163,1530.4254,15911.0234,
deadside,enemies.rsc,0x1088,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-1901.5375,1530.4257,15326.9639,
deadside,enemies.rsc,0x10D0,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-4300.0532,1578.9335,13701.4863,
deadside,enemies.rsc,0x1118,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-4606.1602,1530.4268,13706.8984,
deadside,enemies.rsc,0x1160,RSC_D_DEADSIDER_M,enemy,Deadside Marrow Gates,N,deadside,ground,0,FALSE,FALSE,2,-2787.4695,1530.4247,15755.5576,
deadside,enemies.rsc,0x11A8,RSC_D_DEADWING,enemy,Deadside Marrow Gates,N,deadside,flying,0,FALSE,FALSE,2,-2172.2925,1671.6089,13914.3564,
deadside,enemies.rsc,0x11F0,RSC_D_DEADWING,enemy,Deadside Marrow Gates,N,deadside,flying,0,FALSE,FALSE,2,-4297.1187,1599.3988,14601.3145,
deadside,enemies.rsc,0x1238,RSC_D_DEADWING,enemy,Deadside Marrow Gates,N,deadside,flying,0,FALSE,FALSE,2,-2546.4258,1362.73,13637.1592,
deadside,enemies.rsc,0x1280,RSC_D_DEADWING,enemy,Deadside Marrow Gates,N,deadside,flying,0,FALSE,FALSE,2,-3978.2412,1719.9011,14610.2021,
deadside,enemies.rsc,0x12C8,RSC_D_DEADWING,enemy,Deadside Marrow Gates,,deadside,flying,3,FALSE,FALSE,2,-1384.8064,2692.0928,13485.5488,
deadside,enemies.rsc,0x1310,RSC_D_DEADWING,enemy,Deadside Marrow Gates,,deadside,flying,3,FALSE,FALSE,2,-2927.9736,2565.8035,13116.0479,
